"DAY,N,16,0","MONTH,N,16,0","YEAR,N,16,0","LATITUDE,N,16,8","LONGITUD,N,16,8","STATE,N,16,0","COUNTY,N,16,0","HARM_EV,N,16,0","FATALS,N,16,0","DRUNK_DR,N,16,0"
11,3,2014,30.31227222,-83.06840556,12,121,59,1,1
18,3,2014,26.27383889,-80.21314167,12,11,33,1,1
21,3,2014,25.80951389,-80.20069444,12,86,8,1,0
9,3,2014,28.35581944,-80.60830833,12,9,8,1,0
14,3,2014,30.71650278,-86.65933056,12,91,12,1,0
18,6,2014,30.35291944,-83.16808889,12,121,12,1,0
13,4,2014,27.93890278,-82.78729722,12,103,12,1,1
20,3,2014,28.55248611,-81.41351111,12,95,8,1,0
21,3,2014,26.26156389,-80.25003611,12,11,8,1,1
22,3,2014,25.52106944,-80.4779,12,86,9,1,0
29,3,2014,30.31531667,-81.758225,12,31,1,1,0
21,3,2014,25.78473056,-80.23946111,12,86,1,1,0
15,1,2014,25.78825556,-80.18914722,12,86,8,1,0
24,2,2014,30.25301944,-81.51606111,12,31,59,1,0
3,3,2014,25.51830278,-80.37923889,12,86,1,1,0
18,3,2014,30.27911389,-81.73033611,12,31,8,1,0
28,3,2014,25.95525278,-80.24941667,12,86,12,1,0
30,3,2014,25.780775,-80.255675,12,86,12,1,0
1,4,2014,28.6699,-81.19060278,12,117,12,1,0
3,4,2014,28.14650556,-81.79782222,12,105,12,1,0
6,4,2014,27.78086111,-82.703975,12,103,12,1,0
10,4,2014,30.24984167,-81.54501389,12,31,1,1,0
11,4,2014,30.43784167,-81.75368333,12,31,12,2,0
11,4,2014,27.94476944,-82.48743333,12,57,8,1,1
23,3,2014,27.82098056,-82.82601667,12,103,8,1,0
13,4,2014,30.21586111,-81.51378056,12,31,12,1,0
13,4,2014,26.18133889,-80.13988333,12,11,39,1,0
14,4,2014,28.50352222,-81.41767222,12,95,8,1,0
14,4,2014,26.29403333,-80.10833333,12,11,33,1,0
15,4,2014,27.80608889,-82.72872778,12,103,8,1,0
19,4,2014,26.17774722,-80.187225,12,11,9,1,0
20,4,2014,25.79715278,-80.23156389,12,86,8,1,0
20,4,2014,26.72565,-81.90682778,12,71,12,1,0
21,4,2014,26.40810833,-80.10967222,12,99,12,1,0
22,4,2014,29.61367222,-81.58430278,12,107,8,1,1
22,4,2014,28.03313333,-81.81451944,12,105,12,1,0
23,4,2014,27.88919444,-82.70045556,12,103,8,1,0
23,4,2014,28.01838889,-82.45488889,12,57,20,1,1
23,4,2014,27.94049722,-82.36865,12,57,33,1,1
26,4,2014,28.90870556,-80.9141,12,127,34,1,1
26,4,2014,29.07879444,-82.41941389,12,83,38,2,2
26,4,2014,28.38131111,-81.42535,12,95,12,1,1
26,4,2014,28.10905833,-81.61800556,12,105,12,2,0
27,4,2014,29.13157222,-81.15462222,12,127,12,1,1
27,4,2014,27.90219722,-82.72915556,12,103,24,1,1
27,4,2014,28.18648333,-82.34824167,12,101,8,1,0
27,4,2014,28.81835556,-81.8438,12,69,12,1,0
28,4,2014,28.84873333,-81.30596111,12,127,24,1,0
28,4,2014,27.35421667,-82.50579722,12,115,8,1,0
28,4,2014,26.57271389,-81.84711111,12,71,12,1,1
29,4,2014,29.62324444,-81.93994167,12,107,12,1,1
29,4,2014,29.33938611,-81.13566667,12,127,12,1,0
30,4,2014,29.99578056,-81.60025,12,109,12,1,0
30,4,2014,26.02937778,-80.35129167,12,11,12,1,0
1,5,2014,27.59219167,-81.57223333,12,49,12,1,1
1,5,2014,29.95316111,-82.80178056,12,121,12,1,0
1,5,2014,28.28975278,-80.74297778,12,9,9,1,0
2,5,2014,29.84226944,-82.06625,12,7,12,1,1
30,3,2014,30.50809167,-86.44129167,12,91,12,1,1
2,5,2014,30.39148056,-87.343875,12,33,12,1,0
2,5,2014,29.11165,-82.168975,12,83,42,1,0
3,5,2014,30.67754167,-84.38536389,12,39,38,1,0
3,5,2014,29.04723611,-82.16540556,12,83,12,3,0
3,5,2014,30.37698333,-86.34204444,12,131,12,1,1
3,5,2014,28.41049722,-81.47544444,12,95,12,1,0
3,5,2014,27.74738611,-82.41530556,12,57,12,1,0
28,3,2014,28.07114722,-81.49990833,12,105,12,1,0
28,4,2014,26.11843889,-80.33003889,12,11,8,1,0
22,3,2014,27.52169444,-82.53372778,12,81,1,1,1
29,4,2014,30.590675,-87.30703889,12,33,34,1,0
22,4,2014,28.02953056,-82.34208056,12,57,8,1,1
17,2,2014,27.27521111,-80.20716111,12,111,9,1,0
3,5,2014,27.90101389,-82.38348056,12,57,12,1,1
4,5,2014,27.49616944,-82.64341667,12,81,15,1,0
4,5,2014,28.32254722,-81.53479444,12,97,3,1,1
4,5,2014,29.98615556,-83.57155833,12,123,42,1,1
4,5,2014,27.50758889,-81.43333056,12,55,12,1,0
4,5,2014,30.17203333,-81.74646944,12,19,12,1,0
4,5,2014,26.54673611,-81.8256,12,71,9,1,0
5,5,2014,26.9459,-81.76083056,12,15,32,1,0
5,5,2014,26.58748889,-81.62828889,12,71,42,1,1
5,5,2014,28.03374167,-82.64850556,12,57,8,1,0
5,5,2014,30.48524444,-87.19691111,12,33,33,1,0
5,5,2014,28.10972778,-82.01695556,12,105,12,1,0
6,5,2014,27.27986944,-80.35898611,12,111,12,2,0
6,5,2014,28.54263889,-81.55693889,12,95,24,1,0
6,5,2014,28.81409444,-81.72775833,12,69,9,1,0
6,5,2014,30.00785,-81.55276944,12,109,34,1,1
6,5,2014,30.27799722,-81.62676111,12,31,9,1,0
6,5,2014,30.82027778,-86.43277778,12,91,1,1,0
6,5,2014,28.52790278,-81.33108056,12,95,12,1,0
6,5,2014,30.46975278,-81.613075,12,31,8,1,0
7,5,2014,27.9702,-80.54585556,12,9,9,1,0
8,5,2014,26.8405,-80.10518333,12,99,8,1,0
8,5,2014,30.35899167,-81.41276111,12,31,8,1,0
9,5,2014,30.32777778,-81.58103611,12,31,12,1,0
9,5,2014,28.10701944,-80.61673611,12,9,12,1,0
10,5,2014,29.72105,-81.51036944,12,109,12,1,1
17,1,2014,26.09667222,-80.204925,12,11,12,1,0
9,2,2014,28.24603333,-81.25207778,12,97,12,1,0
20,2,2014,28.45188889,-80.87753889,12,9,59,1,0
18,4,2014,30.42278611,-86.59883889,12,91,53,1,1
25,4,2014,30.52014444,-84.34497222,12,73,8,1,1
26,4,2014,25.88418056,-80.31205278,12,86,12,1,0
10,4,2014,28.56543056,-81.17388889,12,95,8,1,0
7,5,2014,28.59638056,-81.39838056,12,95,8,1,0
7,5,2014,27.89328056,-82.40189167,12,57,12,1,0
7,5,2014,30.16844722,-81.58813611,12,31,30,1,0
10,5,2014,29.06570556,-82.01021944,12,83,1,1,0
10,5,2014,30.24413889,-82.56741944,12,23,12,1,1
10,5,2014,29.601625,-81.19716111,12,35,12,1,0
10,5,2014,30.1706,-82.64048056,12,23,1,1,0
10,5,2014,28.56310833,-81.39853611,12,95,33,1,0
11,5,2014,28.25363889,-82.47,12,101,12,1,1
11,5,2014,30.69085278,-86.06874444,12,131,34,2,1
12,5,2014,29.98795556,-82.09571944,12,7,12,1,1
12,5,2014,30.61609722,-85.39631389,12,63,1,1,0
13,5,2014,30.1721,-81.7465,12,31,8,1,0
13,5,2014,28.10901111,-82.19366667,12,57,12,2,0
13,5,2014,28.45691111,-82.58736944,12,53,42,1,0
14,5,2014,25.760975,-80.58873611,12,86,24,1,0
14,5,2014,28.261425,-82.18579722,12,101,12,1,0
14,5,2014,26.51981111,-81.942,12,71,12,1,0
14,5,2014,30.08971944,-81.92713056,12,19,8,1,0
28,3,2014,28.74166111,-81.11528889,12,117,31,1,1
19,3,2014,27.69648611,-81.81115278,12,105,1,1,0
28,3,2014,28.04036944,-81.989975,12,105,31,1,1
14,5,2014,28.73041111,-82.05446111,12,119,12,1,0
14,5,2014,28.02306944,-82.58300833,12,57,15,1,0
15,5,2014,30.22229167,-82.71949722,12,23,44,1,1
16,5,2014,28.21703056,-82.6872,12,101,12,1,0
16,5,2014,29.68925556,-82.47860556,12,1,8,1,0
10,5,2014,28.47608611,-81.39682222,12,95,8,1,0
16,5,2014,26.50279444,-81.50184722,12,21,12,1,0
16,5,2014,30.18081944,-85.701375,12,5,12,1,0
16,5,2014,27.98813889,-82.08750833,12,57,18,1,0
17,5,2014,30.01126111,-82.53953056,12,125,53,1,1
17,5,2014,29.64721944,-81.62978056,12,107,8,1,0
17,5,2014,29.47564167,-81.22204444,12,35,1,1,1
17,5,2014,28.24131944,-81.20223056,12,97,12,2,1
18,5,2014,26.13851111,-81.75761111,12,21,12,1,1
18,5,2014,27.1614,-80.30081944,12,85,12,2,0
18,5,2014,28.25899444,-82.67456389,12,101,12,1,0
18,5,2014,25.77800278,-80.28835556,12,86,12,1,1
19,5,2014,30.2935,-83.72964167,12,123,12,1,0
19,5,2014,27.02373889,-82.0451,12,15,38,1,0
19,5,2014,28.478,-81.40914167,12,95,12,2,0
20,5,2014,30.34717222,-87.05961111,12,33,38,1,1
20,5,2014,28.47164722,-81.38436111,12,95,12,1,0
21,5,2014,27.151925,-80.38541111,12,85,42,1,1
21,5,2014,29.56325,-81.17365,12,35,42,1,1
21,5,2014,30.54798333,-83.42568889,12,79,8,1,1
21,5,2014,27.54192778,-81.781625,12,49,12,1,0
21,5,2014,26.23159167,-80.17722778,12,11,24,1,1
21,5,2014,26.44605833,-80.10168056,12,99,12,1,0
22,5,2014,28.01110833,-82.73324444,12,103,8,1,0
23,5,2014,28.59629444,-81.20796667,12,95,12,1,0
24,5,2014,27.58881111,-82.15338889,12,81,12,1,0
24,5,2014,26.19203611,-80.20386944,12,11,9,1,0
24,5,2014,30.35568333,-81.65396111,12,31,12,1,0
24,5,2014,27.89364167,-82.25284167,12,57,42,1,0
24,5,2014,30.46175556,-84.29736944,12,73,1,1,1
25,5,2014,28.34708889,-81.61266944,12,95,33,1,1
25,5,2014,28.56739722,-81.35519444,12,95,33,2,1
25,5,2014,30.50648611,-87.22133333,12,33,8,1,0
5,1,2014,28.30678611,-81.36432778,12,97,42,1,0
27,2,2014,26.81204722,-80.277375,12,99,12,1,0
25,5,2014,24.6541,-81.30193889,12,87,12,1,0
25,5,2014,26.16945556,-80.13158889,12,11,42,1,0
25,5,2014,26.15975,-80.23523056,12,11,12,1,0
26,5,2014,28.68315,-81.43571111,12,117,33,1,1
26,5,2014,26.2084,-80.24518611,12,11,9,1,0
26,5,2014,29.89948056,-82.54686944,12,1,12,1,1
27,5,2014,27.8028,-82.33451111,12,57,12,1,0
27,5,2014,26.65258889,-81.91556111,12,71,8,1,0
27,5,2014,30.10905,-81.59316111,12,109,42,1,0
28,5,2014,30.34401111,-81.534175,12,31,12,1,2
28,5,2014,26.8957,-81.98695,12,15,19,1,0
28,5,2014,28.20591111,-82.66603056,12,101,8,1,0
28,5,2014,30.62851111,-81.55669167,12,89,12,1,0
28,5,2014,30.33539722,-81.415,12,31,8,1,0
28,5,2014,26.52811111,-80.12793056,12,99,12,1,0
29,5,2014,30.15463056,-82.95156111,12,121,12,1,1
18,5,2014,27.20888889,-81.83308889,12,27,1,2,1
19,5,2014,30.01478611,-81.62585556,12,109,52,1,0
19,5,2014,27.76851944,-82.64482222,12,103,12,1,0
22,5,2014,26.16528889,-80.18273333,12,11,12,1,0
29,5,2014,30.44201111,-86.14358889,12,131,12,1,0
29,5,2014,27.63910556,-80.46170556,12,61,12,1,1
29,5,2014,30.2705,-81.7383,12,31,8,1,0
30,5,2014,29.60022778,-81.57633056,12,107,12,1,0
31,5,2014,27.47521667,-82.63678611,12,81,12,1,1
1,6,2014,27.62419722,-80.45947778,12,61,35,1,1
1,6,2014,30.42319722,-84.26226111,12,73,12,1,1
2,6,2014,28.39551667,-81.50547778,12,95,12,1,0
2,6,2014,28.08053889,-81.99004722,12,105,12,1,0
3,6,2014,26.36991667,-80.11990278,12,99,24,1,0
3,6,2014,25.68598056,-80.40068889,12,86,8,1,0
3,6,2014,27.99627778,-82.37001944,12,57,15,1,0
4,6,2014,28.79155833,-81.34768333,12,117,1,1,0
5,6,2014,27.29513889,-80.48135,12,111,42,1,1
5,6,2014,27.98366111,-82.56855278,12,57,30,1,1
6,6,2014,30.26968611,-81.56048333,12,31,33,1,1
6,6,2014,30.28681111,-81.80081111,12,31,8,1,0
6,6,2014,30.47870556,-83.43979722,12,79,8,1,0
6,6,2014,27.60211111,-80.50738056,12,61,12,1,0
6,6,2014,25.78160833,-80.37441389,12,86,23,1,0
8,6,2014,28.03673333,-81.72682778,12,105,12,1,0
8,6,2014,27.24931111,-81.84545,12,27,11,1,0
10,6,2014,28.10612778,-82.62400833,12,57,1,1,1
12,6,2014,28.57750556,-81.50556667,12,95,42,1,1
13,6,2014,30.20498611,-82.80739722,12,121,38,1,0
16,2,2014,28.55108056,-81.60181111,12,95,12,1,0
2,3,2014,27.76575,-82.638425,12,103,8,1,0
11,4,2014,29.17448611,-82.27729722,12,83,42,1,0
12,4,2014,30.475275,-87.22010278,12,33,33,1,0
16,4,2014,27.32458611,-82.52973333,12,115,8,1,0
18,4,2014,30.42898889,-84.20251111,12,73,12,1,1
19,4,2014,27.36341111,-82.53608333,12,115,38,1,0
24,4,2014,26.43937222,-80.09086944,12,99,18,1,0
29,4,2014,29.55286944,-81.25626111,12,35,30,1,1
8,5,2014,29.30161111,-82.35351667,12,83,12,1,0
12,5,2014,27.97416111,-82.44295,12,57,8,1,1
20,5,2014,25.47731944,-80.44381667,12,86,9,1,0
31,5,2014,26.27511389,-80.11350556,12,11,18,1,0
2,6,2014,27.37411667,-80.49492778,12,111,8,1,0
5,6,2014,30.49548056,-87.30621389,12,33,8,1,0
7,6,2014,30.43333056,-81.58005,12,31,42,2,1
7,6,2014,28.3054,-81.3913,12,97,8,1,1
8,6,2014,30.28705,-81.52185,12,31,24,1,1
8,6,2014,29.64904444,-84.89425556,12,37,35,1,1
11,6,2014,30.89530556,-86.50571111,12,91,1,1,1
12,6,2014,27.47303056,-80.36221111,12,111,42,1,0
12,6,2014,28.67609722,-81.39030278,12,117,12,1,0
15,6,2014,27.13425278,-80.89622222,12,43,8,1,0
15,6,2014,30.51352778,-83.05238056,12,47,1,1,0
15,6,2014,25.87945,-80.3568,12,86,12,1,0
11,2,2014,25.90810556,-80.24418611,12,86,8,1,0
28,2,2014,27.91657778,-82.78550833,12,103,12,1,0
18,3,2014,26.66271111,-81.88843056,12,71,12,1,0
23,4,2014,25.99490556,-80.23433056,12,11,33,1,0
31,5,2014,26.04413056,-80.29527778,12,11,42,1,0
12,4,2014,30.76449722,-86.56926667,12,91,30,1,1
31,5,2014,29.69091667,-81.32386667,12,109,12,4,0
17,5,2014,27.92132778,-82.69846111,12,103,42,1,0
7,6,2014,30.54985278,-84.37905,12,73,8,1,0
4,6,2014,27.96078889,-82.77383056,12,103,8,1,0
11,5,2014,28.21544722,-82.05154444,12,105,12,1,0
13,5,2014,29.53773056,-81.20796944,12,35,33,2,0
25,5,2014,28.567,-81.29432778,12,95,12,1,1
29,5,2014,27.46663056,-82.43151667,12,81,30,1,0
29,5,2014,25.83413333,-80.26566389,12,86,5,1,0
1,6,2014,27.80999167,-82.72852778,12,103,8,1,0
1,6,2014,28.03506944,-82.01931111,12,105,34,1,0
3,6,2014,28.91743889,-82.59326111,12,17,12,1,1
4,6,2014,28.57219167,-82.55795833,12,53,12,1,0
4,6,2014,30.32336111,-81.53383889,12,31,8,1,0
6,6,2014,30.19653056,-81.73945,12,31,1,1,1
7,6,2014,30.721075,-81.67891111,12,89,42,1,0
7,6,2014,26.12092222,-80.23295278,12,11,8,1,0
7,6,2014,30.39571944,-87.02671111,12,113,9,1,0
9,6,2014,29.42653889,-82.21925,12,83,1,1,1
10,6,2014,28.17071667,-81.76871944,12,105,38,1,1
13,6,2014,30.46078056,-87.2237,12,33,33,1,1
13,6,2014,28.01943056,-82.73386944,12,103,12,1,0
18,6,2014,28.13453056,-81.91337778,12,105,1,1,0
19,6,2014,30.39306111,-87.3124,12,33,34,1,0
21,6,2014,30.2692,-81.7382,12,31,12,1,1
22,6,2014,30.51743056,-81.63423056,12,31,30,1,0
24,2,2014,26.69221111,-80.171125,12,99,12,1,0
24,4,2014,26.93438333,-80.33856111,12,99,12,1,0
16,5,2014,28.04471389,-82.6817,12,103,9,1,1
17,5,2014,25.95739722,-80.20156944,12,86,12,1,0
17,5,2014,28.347225,-81.67218333,12,105,1,1,0
18,5,2014,25.94286389,-80.25345,12,86,1,1,0
23,5,2014,28.66903889,-82.18258889,12,119,38,1,0
24,5,2014,29.09331111,-81.22612222,12,127,12,1,0
26,5,2014,26.72222222,-80.43560833,12,99,1,1,1
19,4,2014,29.66366389,-82.60695278,12,1,1,1,1
15,3,2014,25.60433333,-80.413775,12,86,33,1,0
11,5,2014,25.93341944,-80.42956944,12,86,30,1,1
13,5,2014,27.48223889,-81.87143889,12,49,42,2,0
1,6,2014,28.55848889,-81.44904167,12,95,12,2,0
7,6,2014,30.23027222,-81.69935,12,31,33,1,1
7,6,2014,26.70675833,-80.11086944,12,99,8,1,0
11,6,2014,28.96933056,-80.95923056,12,127,42,1,0
11,6,2014,28.18656944,-82.40362778,12,101,12,1,0
12,6,2014,27.638,-82.46533333,12,81,12,1,0
12,6,2014,30.36108056,-86.2295,12,131,8,1,1
12,6,2014,29.68976667,-81.32309167,12,109,12,1,0
13,6,2014,28.31168889,-81.4037,12,97,8,1,0
13,6,2014,28.28043056,-82.69711944,12,101,12,1,1
14,6,2014,26.56365278,-81.78670833,12,71,30,3,0
15,6,2014,28.64408056,-81.8138,12,69,12,1,0
17,6,2014,25.01399167,-80.51230833,12,87,8,1,0
17,6,2014,26.21649167,-80.13166111,12,11,8,1,0
18,6,2014,30.79711111,-85.18156667,12,63,59,1,0
18,6,2014,26.28612778,-80.09584722,12,11,8,1,0
20,6,2014,26.62767778,-81.75786389,12,71,1,2,0
20,6,2014,27.974425,-82.03174167,12,105,12,1,0
21,6,2014,25.76091667,-80.63368056,12,86,12,2,1
21,6,2014,28.35999722,-80.80436111,12,9,12,1,0
22,6,2014,26.47221944,-80.08848611,12,99,12,1,0
22,6,2014,27.00836944,-80.449575,12,85,12,1,0
23,6,2014,25.80840556,-80.26326111,12,86,30,1,0
24,6,2014,29.15151389,-80.96821667,12,127,38,1,1
26,6,2014,27.85371389,-82.30328056,12,57,12,1,1
26,6,2014,30.53088611,-81.62163333,12,31,35,1,1
26,6,2014,26.69055,-80.06855,12,99,23,1,0
28,6,2014,28.17381111,-80.66076667,12,9,15,1,1
29,6,2014,30.98069167,-87.46073056,12,33,34,1,0
7,2,2014,28.770525,-81.11314167,12,117,34,1,1
2,1,2014,25.70112222,-80.36621389,12,86,12,1,0
8,4,2014,28.04793333,-81.90318333,12,105,8,1,0
3,6,2014,25.84798889,-80.30306111,12,86,8,1,0
4,6,2014,29.29705,-82.31568056,12,83,1,1,0
4,6,2014,27.33543611,-82.54691944,12,115,9,1,0
6,6,2014,28.42153333,-81.37504167,12,95,9,1,0
7,6,2014,30.23377778,-81.60521667,12,31,33,1,1
11,6,2014,27.99646944,-82.3462,12,57,9,1,0
17,6,2014,29.59586667,-82.33914722,12,1,42,1,0
17,6,2014,28.54521944,-81.60168889,12,95,12,2,0
20,6,2014,28.05386944,-81.77628056,12,105,8,1,0
20,6,2014,29.36028889,-82.11378889,12,83,38,1,1
22,6,2014,29.18648333,-82.22981111,12,83,12,1,0
19,6,2014,27.67836944,-81.55393611,12,105,12,1,0
20,6,2014,26.99453056,-82.10375,12,15,1,1,0
22,6,2014,27.52123889,-80.42313889,12,111,12,2,0
25,6,2014,26.96720278,-82.3612,12,115,53,1,0
26,6,2014,28.57214444,-81.28611667,12,95,8,1,0
27,6,2014,28.48764722,-80.82727778,12,9,12,1,0
27,6,2014,26.94671389,-82.35308056,12,115,12,1,0
27,6,2014,30.00258889,-85.17309167,12,45,42,1,0
28,6,2014,29.36046944,-82.11373889,12,83,12,1,1
28,6,2014,28.44183056,-80.78866667,12,9,1,1,1
28,6,2014,28.03255556,-82.39548056,12,57,8,1,0
29,6,2014,28.05510556,-81.95734722,12,105,12,1,0
29,6,2014,27.64031111,-82.67004167,12,103,12,1,0
2,7,2014,30.88630278,-85.52451667,12,63,12,1,0
5,7,2014,26.63558333,-81.862275,12,71,8,1,0
5,7,2014,26.09898056,-80.25061944,12,11,12,1,1
5,7,2014,30.67498611,-86.830175,12,113,1,1,1
6,7,2014,30.62288889,-85.02963056,12,63,12,1,0
27,4,2014,26.297825,-80.09401944,12,11,9,1,1
29,4,2014,30.12061111,-81.77800278,12,19,5,1,0
14,5,2014,26.04648611,-80.20806389,12,11,12,1,0
18,5,2014,27.60281944,-81.5143,12,55,12,1,0
20,5,2014,27.96055278,-82.74611389,12,103,12,1,0
23,5,2014,28.01863611,-81.63234722,12,105,12,1,1
24,5,2014,27.33627778,-82.546775,12,115,12,1,0
19,6,2014,27.28847222,-80.39945278,12,111,12,1,2
30,3,2014,26.10049722,-80.12752222,12,11,12,1,0
25,3,2014,29.02804167,-81.30339722,12,127,8,1,0
25,3,2014,27.803975,-82.70005833,12,103,43,1,0
27,3,2014,27.80648611,-82.67961111,12,103,12,1,0
14,5,2014,27.87608056,-81.97343333,12,105,12,1,0
15,6,2014,28.16218611,-81.78225278,12,105,12,1,1
22,6,2014,25.85222222,-80.14002778,12,86,8,1,0
11,5,2014,26.70929444,-80.19793611,12,99,46,2,0
17,5,2014,27.70888889,-82.73205278,12,103,12,2,1
2,6,2014,26.71163056,-80.09600278,12,99,1,1,1
12,6,2014,30.21106389,-81.38070556,12,109,12,1,0
17,6,2014,26.62840556,-80.08469444,12,99,12,1,0
24,6,2014,30.51073056,-81.79313056,12,89,12,1,1
28,6,2014,28.21641944,-82.68365,12,101,33,1,0
29,6,2014,26.08266111,-80.21600278,12,11,18,1,0
1,7,2014,28.80775,-81.55773056,12,69,12,2,0
2,7,2014,30.24750556,-81.72227222,12,31,8,1,0
2,7,2014,30.65838056,-81.87978611,12,89,8,1,0
5,7,2014,27.44374167,-82.57538889,12,81,8,1,0
5,7,2014,28.87696111,-81.51203056,12,69,12,2,1
6,7,2014,28.44631667,-82.63379167,12,53,8,1,0
8,7,2014,30.12438333,-82.83703056,12,121,9,1,0
8,7,2014,28.95308889,-81.46016111,12,69,32,1,1
8,7,2014,27.98558611,-82.08092222,12,57,12,1,1
8,7,2014,30.42828889,-87.26993611,12,33,8,1,0
9,7,2014,28.55942222,-81.49160278,12,95,9,1,0
1,2,2014,26.01488889,-80.29648333,12,11,12,1,0
30,4,2014,27.70613056,-82.43551111,12,57,12,1,0
20,6,2014,30.15868889,-81.74721111,12,19,9,1,1
20,6,2014,28.29208889,-81.66474722,12,105,12,1,1
22,6,2014,26.16818889,-81.08378611,12,21,8,2,0
22,6,2014,26.54653889,-80.11811667,12,99,9,1,0
23,6,2014,26.13951944,-80.41935,12,11,12,1,0
27,6,2014,26.93463333,-82.31647778,12,15,12,1,0
3,7,2014,28.64165833,-81.24045278,12,117,34,1,0
4,7,2014,30.49585,-86.55856389,12,91,24,1,0
6,7,2014,30.62901667,-84.88556667,12,39,42,1,0
8,7,2014,28.05278056,-82.76198889,12,103,12,1,0
10,7,2014,27.01589722,-80.10536944,12,85,12,1,0
10,5,2014,27.13504167,-80.24988611,12,85,12,1,1
18,2,2014,26.20360556,-80.12156944,12,11,12,1,0
28,3,2014,26.708375,-81.94128056,12,71,12,1,0
4,4,2014,28.88708889,-82.08678889,12,119,42,1,1
8,6,2014,26.2181,-80.10524444,12,11,9,1,0
10,6,2014,29.17165,-82.14018056,12,83,8,1,0
13,6,2014,28.09381667,-81.07484444,12,97,42,1,0
18,7,2014,26.19458056,-80.25215833,12,11,42,1,0
23,6,2014,24.9002,-80.65596944,12,87,31,1,0
25,6,2014,26.27431111,-80.15835556,12,11,12,1,0
3,7,2014,29.60880833,-83.06924444,12,29,8,1,0
3,7,2014,26.70751389,-80.13463056,12,99,8,1,0
3,7,2014,26.47378056,-81.78656111,12,71,30,1,0
6,7,2014,30.40463056,-81.50745833,12,31,1,1,2
7,7,2014,29.65370833,-82.11188889,12,1,12,2,0
8,7,2014,26.02725556,-80.14326111,12,11,12,1,1
8,7,2014,26.92112778,-82.26641944,12,15,1,1,1
8,7,2014,27.71868611,-80.445925,12,61,12,1,1
11,7,2014,26.00023056,-80.32171944,12,11,8,1,0
12,7,2014,30.00361111,-81.60633611,12,109,12,1,0
12,7,2014,28.35548333,-80.79169167,12,9,8,1,0
13,7,2014,29.51526944,-81.22301944,12,35,12,1,0
14,7,2014,28.55418333,-81.36447222,12,95,8,1,0
14,7,2014,28.32528889,-82.32408889,12,101,1,1,0
15,7,2014,30.23333056,-81.81666389,12,31,8,1,0
15,7,2014,30.46561667,-81.79981667,12,31,8,1,0
2,3,2014,26.66643889,-80.08869444,12,99,1,1,0
4,4,2014,26.58731944,-80.18808889,12,99,12,1,1
9,4,2014,26.57404444,-80.18895556,12,99,9,1,0
11,4,2014,26.71214444,-80.12530278,12,99,8,1,0
25,4,2014,26.81186944,-80.23673611,12,99,33,1,0
8,5,2014,28.5436,-81.30979167,12,95,24,1,0
18,6,2014,28.29314167,-82.42981667,12,101,8,1,0
23,6,2014,26.03208333,-80.20683333,12,11,12,1,0
25,6,2014,28.01993056,-82.62291111,12,57,12,1,0
26,6,2014,26.93455833,-80.13579167,12,99,8,1,1
26,6,2014,30.74634722,-87.04269444,12,113,1,1,0
1,7,2014,28.34334167,-82.17136389,12,101,8,1,0
2,7,2014,30.29275556,-81.7304,12,31,30,1,0
2,7,2014,28.05971944,-81.88368056,12,105,3,1,0
6,7,2014,27.23085556,-80.40582778,12,111,34,1,1
6,7,2014,27.93771111,-82.18271111,12,57,12,1,0
7,7,2014,29.60858333,-82.92351944,12,41,12,1,0
9,7,2014,29.67790833,-81.89793889,12,107,42,1,1
11,7,2014,28.06725,-82.73876111,12,103,8,1,0
12,7,2014,27.2989,-82.50609444,12,115,12,1,1
12,7,2014,30.7261,-85.2979,12,63,42,1,0
13,7,2014,25.95068056,-80.43106944,12,86,12,1,0
14,7,2014,30.06262778,-81.49757778,12,109,42,2,1
15,7,2014,28.61808056,-81.28220556,12,117,12,1,0
16,7,2014,27.56563333,-81.63495278,12,49,30,1,1
17,7,2014,28.90313611,-81.22800556,12,127,18,1,0
18,7,2014,29.63518611,-82.27245,12,1,15,1,0
18,7,2014,28.58204167,-80.83150833,12,9,12,1,1
18,7,2014,26.21026389,-80.24518333,12,11,33,1,0
18,7,2014,30.19518611,-85.82406944,12,5,8,1,0
19,7,2014,25.79598333,-80.20560833,12,86,12,1,1
20,7,2014,28.56519444,-81.18329444,12,95,8,1,0
20,7,2014,28.04103056,-80.58287778,12,9,1,1,1
20,7,2014,28.82086944,-82.02136944,12,119,12,1,0
20,7,2014,26.58379444,-81.882425,12,71,12,1,0
22,7,2014,28.07197778,-82.43653889,12,57,15,1,0
29,6,2014,26.61094167,-81.65418889,12,71,42,1,0
7,7,2014,26.53939722,-81.86916944,12,71,12,1,0
14,8,2014,28.73163889,-82.36078889,12,17,42,1,0
24,8,2014,30.07482222,-84.29742778,12,129,41,1,1
26,7,2014,26.61732778,-81.667475,12,71,42,1,0
27,7,2014,26.35127222,-80.11819444,12,99,12,1,2
28,7,2014,26.64091389,-81.63937778,12,71,1,1,1
16,4,2014,26.16791944,-80.117325,12,11,8,1,0
7,6,2014,27.77091667,-82.71221111,12,103,12,1,1
26,6,2014,27.76120833,-82.65476667,12,103,12,3,1
30,6,2014,28.30113056,-81.35913056,12,97,24,1,0
10,7,2014,28.77088056,-82.0874,12,119,1,1,1
13,7,2014,27.99506389,-82.74210278,12,103,33,1,0
16,7,2014,30.29063889,-85.49822778,12,5,12,1,0
16,7,2014,26.76501944,-80.11632222,12,99,8,1,0
