"DAY,N,16,0","MONTH,N,16,0","YEAR,N,16,0","LATITUDE,N,16,8","LONGITUD,N,16,8","STATE,N,16,0","COUNTY,N,16,0","HARM_EV,N,16,0","FATALS,N,16,0","DRUNK_DR,N,16,0"
10,12,2012,33.51657222,-112.1169361,4,13,9,1,0
10,12,2012,32.19978056,-110.9008944,4,19,33,1,0
15,12,2012,34.27500278,-109.775825,4,1,42,1,0
15,12,2012,32.20315556,-111.01175,4,19,12,1,2
15,12,2012,33.459975,-112.0373639,4,13,1,1,0
17,12,2012,33.45440278,-111.7014722,4,13,12,1,0
18,12,2012,32.89413333,-111.7442694,4,21,8,1,0
26,12,2012,32.60745,-114.6545806,4,27,8,1,0
26,12,2012,33.3776,-112.1334639,4,13,8,1,0
29,12,2012,34.31603333,-111.0580417,4,7,12,1,0
23,11,2012,33.55585833,-113.2648,4,13,12,1,0
4,11,2012,33.34771944,-111.5924417,4,13,41,1,0
1,11,2012,33.49430833,-112.2724583,4,13,9,1,0
5,11,2012,33.59415278,-112.0996083,4,13,8,1,0
10,11,2012,35.96032778,-110.8516722,4,5,1,1,0
14,11,2012,99.9999,999.9999,4,13,12,1,0
15,11,2012,35.21683611,-114.0130972,4,15,33,1,1
15,11,2012,33.57425556,-112.0996278,4,13,8,1,0
18,11,2012,99.9999,999.9999,4,13,8,1,0
19,11,2012,99.9999,999.9999,4,1,35,1,0
21,11,2012,99.9999,999.9999,4,17,99,1,0
24,11,2012,33.24806389,-111.8047,4,13,1,1,0
20,11,2012,33.44450556,-112.5565194,4,13,12,1,0
6,12,2012,32.734125,-111.5157972,4,21,12,2,0
9,11,2012,32.29005833,-110.9370056,4,19,2,1,1
12,12,2012,34.19008611,-109.3209139,4,1,17,1,1
2,12,2012,35.10736111,-109.6022222,4,1,42,1,0
9,12,2012,33.52146944,-112.2031222,4,13,30,2,1
12,12,2012,35.20968611,-111.4166,4,5,53,1,0
15,12,2012,33.66844444,-112.1990056,4,13,8,1,0
15,12,2012,35.24661111,-111.8440667,4,5,12,1,0
16,12,2012,31.99808056,-110.6262917,4,19,1,1,1
18,12,2012,32.14745278,-111.2177389,4,19,1,1,0
19,12,2012,33.58625833,-111.8351194,4,13,8,1,0
22,12,2012,32.569125,-111.3192167,4,21,1,1,0
1,12,2012,33.56754722,-112.09265,4,13,33,1,0
2,12,2012,33.54450556,-112.2551667,4,13,1,1,1
4,12,2012,33.46578611,-112.0258167,4,13,12,1,0
8,12,2012,99.9999,999.9999,4,21,3,1,0
11,12,2012,33.46822222,-112.1517361,4,13,8,1,0
12,12,2012,33.46555,-112.1865194,4,13,8,1,0
13,12,2012,99.9999,999.9999,4,12,3,1,0
15,12,2012,33.40308056,-112.4334833,4,13,12,1,1
16,12,2012,33.40849444,-112.2162167,4,13,12,1,1
18,12,2012,33.43308889,-112.089025,4,13,12,1,0
22,12,2012,33.21993333,-111.5632611,4,21,12,1,0
21,12,2012,33.61012222,-112.1684667,4,13,1,1,0
23,12,2012,33.54640833,-112.0995806,4,13,8,1,0
25,12,2012,33.01666667,-111.5833333,4,21,99,1,1
26,12,2012,33.24830556,-111.7894667,4,13,12,1,0
26,12,2012,33.62631667,-111.9960583,4,13,12,1,0
27,12,2012,33.59988056,-111.9924444,4,13,33,1,0
28,12,2012,33.48045278,-112.0041833,4,13,8,1,0
30,12,2012,33.63979167,-112.2334444,4,13,33,2,1
14,7,2012,32.55448333,-110.7838667,4,21,8,1,0
4,12,2012,35.6928,-109.2635222,4,1,99,3,0
21,12,2012,33.43554722,-112.5561,4,13,8,1,0
8,9,2012,35.65561944,-110.4911722,4,17,99,1,0
9,10,2012,99.9999,999.9999,4,5,42,1,0
14,12,2012,33.36367222,-111.8940861,4,13,12,1,0
22,11,2012,33.43151667,-111.52875,4,21,12,1,0
3,12,2012,31.96326111,-109.8982722,4,3,12,1,0
14,12,2012,33.21994167,-111.5667361,4,21,12,1,0
31,12,2012,33.46568056,-111.992125,4,13,15,1,0
26,11,2012,33.68194722,-112.1433333,4,13,1,1,1
31,10,2012,99.9999,999.9999,4,999,34,1,0
21,5,2012,99.9999,999.9999,4,1,8,1,0
2,9,2012,99.9999,999.9999,4,1,5,1,0
7,2,2012,99.9999,999.9999,4,17,5,1,0
8,12,2012,99.9999,999.9999,4,1,8,1,0
1,1,2012,35.27313056,-92.62520278,5,29,42,1,0
2,1,2012,34.50727222,-93.18355,5,51,8,1,0
3,1,2012,35.21583056,-92.69947222,5,29,31,1,1
3,1,2012,34.20602778,-92.55082222,5,53,12,1,0
4,1,2012,33.68003889,-94.00741111,5,81,12,1,0
5,1,2012,36.41828611,-93.55875,5,15,42,1,0
5,1,2012,34.49278333,-90.66316667,5,107,24,1,0
6,1,2012,35.43498333,-94.26693611,5,33,21,1,0
7,1,2012,35.71838611,-91.74382778,5,63,12,1,0
8,1,2012,36.20761389,-91.61153611,5,135,12,1,0
11,1,2012,36.30908889,-93.01709444,5,9,12,1,0
11,1,2012,34.26834167,-92.97335833,5,59,1,1,0
11,1,2012,34.74338611,-92.32141389,5,119,42,1,0
12,1,2012,36.232975,-90.793575,5,55,42,1,0
12,1,2012,36.37027222,-91.82475556,5,49,31,1,0
16,1,2012,35.28708611,-92.12630833,5,45,12,1,0
20,1,2012,35.55888611,-93.43747778,5,71,42,1,1
23,1,2012,34.71799722,-92.35243889,5,119,12,1,0
24,1,2012,34.68261667,-91.454825,5,117,35,1,0
24,1,2012,34.6776,-92.35531389,5,119,12,2,1
26,1,2012,35.45788333,-93.48075833,5,71,42,1,1
26,1,2012,34.85120556,-92.22676111,5,119,12,1,0
27,1,2012,36.43891944,-93.03729167,5,9,42,1,1
27,1,2012,35.37282778,-94.39332778,5,131,33,1,1
27,1,2012,34.24148056,-92.46110278,5,53,12,1,1
28,1,2012,35.30606111,-92.60294722,5,29,12,1,0
28,1,2012,35.13230278,-92.32971667,5,45,42,1,0
28,1,2012,34.32973611,-91.85423611,5,69,8,1,1
29,1,2012,33.51810833,-91.36658889,5,17,25,2,0
29,1,2012,34.47790833,-93.05885833,5,51,8,1,0
31,1,2012,36.07423333,-94.20241944,5,143,12,1,0
17,1,2012,34.79553611,-92.18655833,5,119,12,1,2
4,2,2012,33.270725,-91.58808889,5,3,1,1,1
5,2,2012,35.98125278,-91.33504167,5,75,52,1,0
5,2,2012,35.10698056,-93.16918889,5,149,12,5,0
6,2,2012,34.61118333,-92.56983889,5,125,12,1,0
9,2,2012,34.36503889,-92.766475,5,59,1,1,0
10,2,2012,34.75229444,-92.34261944,5,119,12,1,0
12,2,2012,33.08810556,-92.68035556,5,139,1,2,0
13,2,2012,35.87671944,-90.78341389,5,31,42,1,0
13,2,2012,35.30578333,-92.60509167,5,29,12,2,0
14,2,2012,34.63499722,-93.73593611,5,97,12,2,0
14,2,2012,35.98583333,-94.29914167,5,143,12,1,0
15,2,2012,35.14360278,-90.11683056,5,35,12,2,0
16,2,2012,34.74491667,-92.316475,5,119,8,1,0
17,2,2012,33.409525,-93.74566389,5,91,12,1,0
17,2,2012,35.98844444,-91.78542222,5,65,35,1,0
18,2,2012,33.25198056,-92.36995,5,139,42,1,0
18,2,2012,35.0825,-91.89596944,5,145,12,1,0
18,2,2012,34.85446944,-92.34348056,5,119,32,1,1
18,2,2012,34.74110556,-92.28189722,5,119,8,1,0
20,2,2012,33.57443611,-93.18258889,5,99,1,1,0
20,2,2012,36.16533056,-94.04543889,5,143,12,1,0
21,2,2012,34.03731944,-94.32997222,5,133,12,1,0
21,2,2012,33.03310833,-93.15868056,5,27,12,1,1
22,2,2012,34.52463056,-93.053225,5,51,8,1,1
22,2,2012,35.15315833,-90.09246389,5,35,8,1,0
25,2,2012,34.92886667,-92.41088611,5,119,35,1,1
25,2,2012,36.39949444,-90.51593333,5,21,31,1,1
25,2,2012,33.044225,-93.89552778,5,91,12,1,1
26,2,2012,34.61175556,-92.34925278,5,125,9,1,1
28,2,2012,35.09956389,-91.88307222,5,145,12,1,0
29,2,2012,34.898125,-91.99608056,5,85,12,1,0
21,1,2012,34.97411111,-92.03975833,5,85,24,1,1
1,3,2012,36.04876389,-90.50702222,5,55,12,1,0
1,3,2012,33.89383056,-91.53051389,5,41,32,1,0
1,3,2012,35.45927778,-92.05949722,5,23,1,1,1
2,3,2012,36.28974722,-92.30271389,5,5,35,1,1
3,3,2012,35.20686944,-90.39912778,5,35,1,1,1
3,3,2012,35.76505833,-91.61356944,5,63,59,1,1
4,3,2012,35.68458333,-94.46228333,5,33,42,1,1
5,3,2012,35.58472222,-92.12738333,5,23,1,1,0
5,3,2012,36.28842778,-92.38973611,5,5,8,1,0
5,3,2012,35.30921111,-93.15086111,5,115,3,1,0
6,3,2012,35.78075278,-90.594625,5,31,35,3,1
7,3,2012,35.22350833,-93.095675,5,115,12,1,0
8,3,2012,34.95437778,-92.09873056,5,119,30,1,0
9,3,2012,35.95045278,-89.91008333,5,93,12,1,0
9,3,2012,35.05134722,-92.41460278,5,45,12,1,1
10,3,2012,34.40560556,-92.74088611,5,59,23,1,1
10,3,2012,35.56343611,-94.22024444,5,33,1,1,1
11,3,2012,34.61161111,-92.69691389,5,125,53,1,1
11,3,2012,34.54180556,-94.17734167,5,113,12,2,0
11,3,2012,33.57313056,-93.27563889,5,99,12,1,1
12,3,2012,35.19215833,-92.39177222,5,45,12,1,0
11,3,2012,34.718675,-92.33349444,5,119,12,1,1
15,3,2012,36.17695,-94.35302222,5,7,14,1,0
16,3,2012,77.7777,777.7777,5,61,1,1,0
19,3,2012,77.7777,777.7777,5,115,32,1,0
20,3,2012,36.20667778,-92.27058056,5,5,1,1,0
30,3,2012,36.37478889,-93.25436111,5,9,12,1,1
20,3,2012,34.65212222,-92.38416111,5,119,12,1,0
23,3,2012,33.20838056,-92.74934722,5,139,12,1,0
24,3,2012,33.35258611,-93.39779167,5,27,12,1,1
24,3,2012,35.73964167,-91.63863889,5,63,58,1,1
25,3,2012,33.27048889,-91.23197778,5,17,8,2,0
25,3,2012,36.10530833,-94.18051389,5,143,8,1,0
27,3,2012,36.45683611,-93.07907222,5,9,43,1,0
28,3,2012,35.20781944,-90.79232222,5,37,9,1,0
29,3,2012,35.08113056,-91.87282778,5,145,12,1,0
30,3,2012,35.86723056,-92.1179,5,137,12,1,0
30,3,2012,34.83853333,-91.30635278,5,95,12,2,1
31,3,2012,34.55132222,-93.15556389,5,51,42,1,0
31,3,2012,33.25644444,-93.23298056,5,27,31,1,1
31,3,2012,35.80730556,-90.70506389,5,31,1,2,0
3,4,2012,36.41907778,-94.22258333,5,7,12,1,0
4,4,2012,34.97136667,-93.678125,5,149,1,1,0
5,4,2012,34.66109722,-92.40353611,5,119,12,1,1
5,4,2012,34.52695278,-91.5398,5,1,12,1,0
5,4,2012,33.23668611,-92.67618889,5,139,42,1,0
6,4,2012,35.14958056,-90.261025,5,35,12,2,0
6,4,2012,35.08756389,-92.187625,5,45,1,1,1
7,4,2012,34.46877778,-93.09403056,5,51,32,1,1
7,4,2012,35.00579444,-91.97487222,5,85,24,1,0
7,4,2012,36.224275,-94.10963333,5,143,8,1,0
8,4,2012,36.01668889,-90.58863611,5,55,8,1,0
8,4,2012,33.988525,-93.457175,5,109,42,1,1
13,4,2012,36.205,-93.35597778,5,15,1,1,0
14,4,2012,33.43,-93.9768,5,91,1,1,1
15,4,2012,35.37683056,-91.6082,5,145,1,1,0
15,4,2012,35.09292778,-91.88042778,5,145,42,1,0
16,4,2012,35.93838611,-90.81701111,5,31,43,1,0
18,4,2012,35.29059444,-92.39957222,5,45,12,1,0
19,4,2012,35.35642222,-93.12321944,5,115,12,1,0
19,4,2012,35.95098056,-91.30521389,5,75,42,1,0
19,4,2012,33.06576111,-93.51626111,5,73,1,1,1
20,4,2012,35.65254722,-91.14173611,5,67,1,1,1
20,4,2012,34.60051111,-92.93580278,5,51,12,1,0
21,4,2012,35.85335,-90.75251389,5,31,10,1,0
21,4,2012,36.19907222,-91.04865556,5,121,12,1,1
22,4,2012,35.19253333,-91.04700833,5,147,1,1,1
22,4,2012,36.35298333,-94.17853889,5,7,5,1,1
23,4,2012,34.74874722,-92.39401111,5,119,25,1,1
23,4,2012,34.80415,-91.87294722,5,85,12,1,0
23,4,2012,34.80358889,-91.89491944,5,85,12,1,0
25,4,2012,36.28954722,-93.94908333,5,7,12,1,1
27,4,2012,36.49778889,-90.266425,5,21,1,1,0
27,4,2012,33.81287778,-94.38977778,5,81,12,1,0
28,4,2012,35.50345278,-90.71715556,5,111,1,1,1
28,4,2012,35.05401111,-93.39334722,5,149,12,1,0
28,4,2012,34.07101389,-93.15627222,5,19,38,1,1
28,4,2012,35.51603889,-93.86367222,5,47,12,1,1
29,4,2012,35.40615833,-92.16526944,5,23,1,1,0
29,4,2012,35.12504444,-93.16712778,5,149,34,1,0
30,4,2012,35.974375,-92.58981944,5,129,30,1,0
30,4,2012,34.32456389,-93.55186111,5,109,12,1,0
30,4,2012,34.07473611,-93.35842778,5,19,12,1,0
2,5,2012,36.31560556,-91.48274444,5,135,12,1,0
4,5,2012,34.22941667,-92.02174722,5,69,8,1,0
4,5,2012,36.26421389,-91.51829167,5,135,33,1,0
4,5,2012,35.65236667,-91.84552778,5,23,42,1,0
5,5,2012,36.44541944,-94.44138611,5,7,42,1,0
5,5,2012,34.739125,-92.27700833,5,119,8,1,0
5,5,2012,34.39703056,-92.48218056,5,53,12,1,0
5,5,2012,35.471175,-93.461625,5,71,8,1,0
5,5,2012,34.66065,-92.88884444,5,51,12,1,1
6,5,2012,35.84015833,-91.58505556,5,63,8,1,0
6,5,2012,35.38343611,-94.41964167,5,131,12,1,0
12,5,2012,34.27481667,-93.18386944,5,59,12,1,0
12,5,2012,35.48985556,-93.84959444,5,47,58,1,0
12,5,2012,35.84128056,-90.7485,5,31,35,1,0
14,5,2012,35.20362222,-90.23418333,5,35,12,2,0
15,5,2012,34.66775833,-92.31560833,5,119,34,1,0
16,5,2012,33.41448889,-94.02585833,5,91,12,1,0
16,5,2012,33.28868889,-92.60479167,5,139,12,1,0
16,5,2012,33.62802778,-91.93965278,5,43,33,1,0
16,5,2012,34.90858611,-91.20493611,5,95,1,1,0
16,5,2012,35.14665556,-90.224525,5,35,12,1,0
17,5,2012,35.95055556,-91.48465278,5,135,12,1,1
17,5,2012,35.82941389,-90.74714444,5,31,1,1,1
18,5,2012,34.77185278,-92.26154722,5,119,52,1,1
18,5,2012,34.76785833,-92.39019722,5,119,18,1,0
18,5,2012,35.54031389,-90.49198889,5,111,8,1,0
18,5,2012,35.28522778,-91.30265833,5,147,12,1,0
18,5,2012,35.08803889,-93.18147778,5,149,35,1,1
18,5,2012,34.85816944,-91.60338333,5,117,1,1,1
19,5,2012,35.73201944,-92.9148,5,129,42,1,0
19,5,2012,35.16129167,-92.603075,5,29,1,1,1
19,5,2012,33.34784167,-91.72803611,5,3,1,1,1
19,5,2012,34.22090278,-92.23864444,5,53,42,1,1
20,5,2012,33.08077222,-92.60626667,5,139,42,1,1
20,5,2012,35.66331667,-92.47633333,5,141,12,1,1
21,5,2012,35.16450833,-93.27924167,5,149,42,1,0
23,5,2012,34.75515,-92.29775556,5,119,12,1,1
24,5,2012,34.26408611,-93.13128611,5,59,5,1,0
24,5,2012,34.50619722,-92.53665,5,125,35,1,1
25,5,2012,35.63467222,-94.38375278,5,33,8,1,0
25,5,2012,35.45581389,-93.46404444,5,71,12,1,0
26,5,2012,36.29611111,-93.31781389,5,15,12,1,0
26,5,2012,35.18078333,-92.48534444,5,45,5,1,0
27,5,2012,33.57844722,-92.69838056,5,13,34,1,0
27,5,2012,36.49285833,-94.47208333,5,7,52,1,1
27,5,2012,36.35691944,-94.34451111,5,7,5,1,1
28,5,2012,35.24176667,-92.93260278,5,115,10,1,1
28,5,2012,34.47,-92.70136944,5,59,1,1,0
29,5,2012,35.210075,-93.19844722,5,149,12,1,0
29,5,2012,35.45914167,-92.03991944,5,23,12,1,1
31,5,2012,34.80959722,-92.35832778,5,119,31,1,1
1,6,2012,33.93252222,-93.44416111,5,99,12,1,1
1,6,2012,34.59970278,-93.02092222,5,51,35,1,0
1,6,2012,35.20555833,-91.94791389,5,145,1,2,0
2,6,2012,34.92444444,-94.09834167,5,127,1,1,0
2,6,2012,35.62473611,-91.28138889,5,67,12,1,0
3,6,2012,35.90785556,-89.93643611,5,93,34,2,1
5,6,2012,33.60969722,-91.38323889,5,41,8,1,0
5,6,2012,35.84819444,-90.76728889,5,31,12,1,0
5,6,2012,33.35523611,-93.57640278,5,73,12,1,1
6,6,2012,35.24813889,-93.02889167,5,115,1,2,0
6,6,2012,35.944975,-89.80585,5,93,12,1,1
7,6,2012,36.43683611,-94.25217778,5,7,1,1,0
7,6,2012,33.40286667,-93.89183889,5,91,12,1,1
8,6,2012,36.08935,-93.742325,5,87,12,1,0
9,6,2012,33.37640833,-93.068325,5,27,1,1,1
9,6,2012,35.30566389,-93.63316111,5,83,35,1,1
9,6,2012,35.62708611,-93.83496389,5,47,12,1,0
9,6,2012,36.45861944,-94.28065278,5,7,35,1,1
9,6,2012,34.44631667,-93.21916389,5,51,52,1,0
9,6,2012,35.11008333,-93.19421944,5,149,42,1,0
11,6,2012,33.219875,-92.86985556,5,139,12,1,0
11,6,2012,36.42180278,-93.77017778,5,15,12,1,0
12,6,2012,36.04946667,-94.21284722,5,143,1,1,0
15,6,2012,36.08890278,-94.21548056,5,143,18,1,1
16,6,2012,34.95372222,-92.42248611,5,45,12,1,1
16,6,2012,35.80376667,-91.14736944,5,67,1,2,0
16,6,2012,34.79945556,-92.01971667,5,85,42,1,0
16,6,2012,33.53826667,-92.17230833,5,11,42,1,1
17,6,2012,35.53572778,-94.25861389,5,33,17,1,0
17,6,2012,34.65240278,-94.27109167,5,113,24,1,0
18,6,2012,34.69237778,-92.39665,5,119,12,1,0
20,6,2012,34.78037778,-91.45901389,5,117,12,1,0
21,6,2012,35.21186389,-92.45710833,5,45,1,1,1
21,6,2012,35.79660556,-92.53738333,5,129,42,1,1
21,6,2012,34.19915556,-91.96274167,5,69,12,2,0
24,6,2012,35.97291389,-93.66777778,5,87,12,1,0
24,6,2012,35.18109167,-91.81792778,5,145,35,1,0
25,6,2012,36.22265833,-94.02785556,5,7,30,1,1
25,6,2012,36.27651111,-94.57367222,5,7,12,2,1
27,6,2012,33.9198,-93.861425,5,61,12,2,0
27,6,2012,33.60334444,-92.21549722,5,11,42,1,0
28,6,2012,33.98804722,-91.5626,5,79,12,1,0
28,6,2012,36.46962778,-93.12222778,5,9,42,1,0
28,6,2012,35.713825,-90.69303889,5,31,1,2,1
29,6,2012,36.11268333,-90.50696111,5,55,12,1,0
30,6,2012,34.80361944,-91.94611944,5,85,1,1,0
30,6,2012,36.15256944,-94.12623056,5,143,12,1,0
30,6,2012,36.33485833,-92.77211667,5,89,12,1,0
30,6,2012,34.63603333,-92.33099444,5,119,42,1,0
30,6,2012,35.89051944,-90.58929444,5,31,8,1,0
24,4,2012,35.28048889,-93.14204444,5,115,12,1,0
1,4,2012,35.89519444,-91.29203333,5,75,58,1,0
12,6,2012,34.86063889,-92.2414,5,119,42,1,0
1,7,2012,35.97733333,-92.05066389,5,65,5,1,0
4,7,2012,35.85068889,-90.36798333,5,31,1,1,0
5,7,2012,35.44011944,-93.86084167,5,47,12,1,0
6,7,2012,34.79407778,-92.41445278,5,119,1,1,1
6,7,2012,34.83133333,-90.52549722,5,77,14,1,1
7,7,2012,34.53906667,-94.00265833,5,113,53,1,1
7,7,2012,34.750025,-92.31640278,5,119,9,1,0
7,7,2012,34.46874444,-92.53243056,5,125,59,1,0
8,7,2012,35.24173611,-92.93258611,5,115,10,1,0
10,7,2012,34.54036667,-92.75073611,5,125,12,1,0
11,7,2012,35.45361944,-91.99958056,5,23,42,1,0
12,7,2012,35.33471389,-93.25501667,5,115,12,1,0
13,7,2012,34.58355278,-94.155725,5,113,38,1,0
13,7,2012,33.61741944,-92.77105,5,103,59,1,1
14,7,2012,34.51949722,-94.21758333,5,113,35,1,0
15,7,2012,36.42246667,-94.15837222,5,7,1,1,1
16,7,2012,33.53088889,-91.39460556,5,17,42,1,1
18,7,2012,34.46601667,-93.06198056,5,51,1,1,1
20,7,2012,34.86035,-92.34483611,5,119,42,1,0
20,7,2012,35.45316667,-92.21968333,5,23,35,1,0
21,7,2012,36.05323333,-94.42672778,5,143,1,1,0
21,7,2012,33.43061944,-94.00598611,5,91,12,1,0
21,7,2012,35.75593333,-89.96403889,5,93,59,1,1
22,7,2012,35.82108889,-90.178,5,93,7,1,0
24,7,2012,35.53216389,-91.26692778,5,67,16,1,0
24,7,2012,35.43916944,-92.41843333,5,141,35,1,0
25,7,2012,34.27200833,-91.98053056,5,69,1,1,0
25,7,2012,36.26014444,-91.55198056,5,135,12,1,0
25,7,2012,35.50153611,-93.17363333,5,115,1,1,1
25,7,2012,34.64179167,-92.0451,5,85,12,4,1
27,7,2012,34.94774167,-92.06704167,5,85,42,1,0
27,7,2012,34.19457222,-91.954325,5,69,38,1,1
28,7,2012,34.56954167,-92.58597778,5,125,12,1,0
29,7,2012,36.06580833,-92.85750278,5,129,1,1,1
31,7,2012,35.27788611,-93.73027222,5,83,39,1,0
20,6,2012,36.25426944,-93.59858611,5,15,42,1,0
1,8,2012,35.536825,-93.804375,5,47,34,1,1
2,8,2012,33.55895556,-92.92486389,5,103,42,1,0
2,8,2012,34.62755278,-92.22180556,5,119,42,1,0
3,8,2012,35.48222222,-93.57135278,5,71,24,1,0
3,8,2012,35.90314444,-94.20416944,5,143,42,1,1
4,8,2012,34.55005,-92.78580556,5,125,42,1,0
5,8,2012,36.25972778,-90.96986389,5,121,42,2,0
6,8,2012,35.07378611,-91.90834167,5,145,1,1,0
6,8,2012,35.44018333,-92.41388889,5,141,32,1,1
7,8,2012,34.04386389,-92.10134167,5,25,12,1,0
8,8,2012,36.38370833,-94.20861944,5,7,14,1,0
8,8,2012,33.88334444,-92.24941944,5,25,12,1,0
9,8,2012,35.48524444,-94.22103333,5,33,12,1,0
9,8,2012,35.29408056,-92.40278889,5,45,12,1,0
11,8,2012,36.379,-92.44451944,5,5,33,1,1
11,8,2012,36.14040278,-94.14416944,5,143,8,1,0
12,8,2012,35.32486389,-90.45270278,5,35,30,1,1
12,8,2012,34.77535,-90.95686667,5,77,11,1,0
12,8,2012,36.411175,-94.21043889,5,7,21,1,0
12,8,2012,35.14507222,-90.12063333,5,35,9,1,0
13,8,2012,35.14221111,-93.32036944,5,149,12,1,0
15,8,2012,35.3679,-93.58887222,5,83,31,1,0
15,8,2012,35.22346667,-92.48756389,5,45,12,1,1
16,8,2012,34.2149,-91.9392,5,69,1,1,0
16,8,2012,34.77744167,-92.24228333,5,119,25,1,0
16,8,2012,33.65333333,-93.37338333,5,99,59,1,1
17,8,2012,34.35093611,-91.81564167,5,69,12,1,0
18,8,2012,36.49534167,-93.40311944,5,15,1,1,0
18,8,2012,34.50750833,-93.12676667,5,51,35,1,1
19,8,2012,35.5269,-93.52581944,5,71,12,1,0
20,8,2012,35.12585278,-93.63706389,5,149,12,1,0
24,8,2012,34.97745833,-92.12846944,5,119,32,1,1
24,8,2012,34.76421111,-92.04240833,5,85,8,1,0
26,8,2012,34.78475,-92.58290833,5,119,30,1,1
25,8,2012,35.14548056,-93.88931111,5,83,32,1,0
25,8,2012,33.63115833,-93.59410833,5,57,42,1,0
25,8,2012,35.26280278,-90.76983056,5,37,35,1,0
26,8,2012,36.05474722,-94.10798333,5,143,12,1,0
26,8,2012,35.15280278,-90.07731944,5,35,12,1,0
27,8,2012,36.35628056,-90.75610833,5,121,12,1,0
27,8,2012,36.125275,-92.14628889,5,65,42,1,1
27,8,2012,36.16252778,-94.1437,5,143,12,1,0
27,8,2012,35.70904167,-90.69358889,5,31,12,1,0
27,8,2012,34.67705,-93.08073611,5,51,42,1,0
28,8,2012,35.10376111,-93.32178889,5,149,1,1,0
28,8,2012,35.17284167,-92.74445,5,29,12,1,0
29,8,2012,34.05241389,-92.95321111,5,19,12,1,0
15,4,2012,34.88245278,-91.95703333,5,85,8,1,0
28,4,2012,34.90784722,-91.88006667,5,85,9,1,0
1,9,2012,34.71686667,-92.24773333,5,119,8,1,0
1,9,2012,35.06553889,-91.92097222,5,145,12,1,1
2,9,2012,36.46966111,-93.83763889,5,15,1,1,0
3,9,2012,36.15974444,-92.75275556,5,89,59,1,0
5,9,2012,35.41415833,-90.41268611,5,35,1,1,0
9,9,2012,36.33808611,-94.10917778,5,7,12,1,1
10,9,2012,35.98716944,-90.48843889,5,55,59,2,1
10,9,2012,34.45977222,-93.07700278,5,51,12,1,0
11,9,2012,34.745,-92.354,5,119,54,1,0
11,9,2012,33.93206944,-92.4708,5,39,21,1,0
13,9,2012,34.95031667,-92.06199722,5,85,24,1,0
13,9,2012,35.69591389,-91.64878333,5,63,25,1,0
14,9,2012,35.67194722,-90.70343333,5,111,12,1,0
14,9,2012,36.41938889,-93.55722222,5,15,12,1,1
14,9,2012,36.26709444,-94.13652222,5,7,12,1,1
15,9,2012,34.24258056,-92.99973056,5,59,42,1,0
15,9,2012,34.54324722,-92.88356667,5,51,12,1,0
18,9,2012,35.50209444,-93.72691944,5,47,42,1,0
18,9,2012,34.57041111,-94.23194167,5,113,53,1,0
20,9,2012,34.71231944,-92.20763333,5,119,42,1,0
20,9,2012,36.46648333,-94.14015278,5,7,7,1,0
20,9,2012,35.39036667,-92.55478611,5,29,12,1,1
21,9,2012,34.459275,-93.35467222,5,51,8,1,0
21,9,2012,35.43566111,-91.892275,5,23,35,1,1
24,9,2012,35.77935278,-90.24996944,5,93,12,1,1
25,9,2012,35.56499167,-92.45155278,5,141,12,1,0
25,9,2012,35.16743333,-90.20150833,5,35,8,1,0
28,9,2012,35.20373056,-91.95083611,5,145,42,1,0
29,9,2012,34.00298611,-93.33244722,5,19,1,1,1
3,10,2012,34.33152778,-93.04646111,5,59,42,1,0
3,10,2012,36.06322778,-91.55047222,5,135,1,1,0
4,10,2012,35.23951944,-91.73900833,5,145,15,1,0
5,10,2012,36.12478611,-93.82146111,5,87,12,1,0
5,10,2012,34.58438889,-92.49326389,5,125,7,1,0
5,10,2012,34.22378889,-92.06111667,5,69,8,1,0
6,10,2012,36.05684167,-91.19362778,5,75,35,1,0
6,10,2012,34.53667222,-92.67387778,5,125,59,1,0
7,10,2012,35.92745,-89.90796111,5,93,33,1,1
8,10,2012,35.55161667,-93.64032222,5,71,52,1,0
8,10,2012,33.88605278,-93.44348056,5,99,32,2,1
8,10,2012,36.32127778,-92.36280833,5,5,12,1,0
9,10,2012,35.01723611,-93.13331667,5,149,12,1,0
10,10,2012,34.97843611,-91.873775,5,85,12,1,0
12,10,2012,33.21219444,-92.64491389,5,139,12,1,0
13,10,2012,35.95832778,-90.71333056,5,31,12,1,0
13,10,2012,35.36306667,-93.13603611,5,115,35,1,1
14,10,2012,35.27113889,-93.12318333,5,115,19,1,1
14,10,2012,35.36418333,-94.38618056,5,131,53,1,1
16,10,2012,35.78598056,-90.60229444,5,31,12,1,0
16,10,2012,34.51343889,-91.94838611,5,85,34,1,0
17,10,2012,33.61589444,-91.39053611,5,41,12,2,0
17,10,2012,34.781975,-92.16437222,5,119,1,1,0
17,10,2012,36.11884722,-91.60546389,5,135,12,1,0
17,10,2012,35.03528611,-92.71551389,5,105,38,1,0
19,10,2012,33.95951111,-94.29258056,5,133,12,1,0
20,10,2012,35.57370833,-93.02225833,5,115,42,2,1
20,10,2012,36.17523611,-93.99888333,5,143,59,1,1
20,10,2012,34.38189167,-92.37893333,5,53,12,4,0
20,10,2012,33.30252222,-91.55310833,5,3,12,2,1
21,10,2012,34.79873056,-92.41719722,5,119,33,1,1
21,10,2012,36.17540556,-94.19200833,5,143,12,1,1
